ID,NL,MR,ALIGNMENT,MONOTONIC
322,what is the capital of hawaii,answer(capital(loc_2(stateid(hawaii)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('hawaii', 'stateid(hawaii)')",1
323,what is the capital of illinois,answer(capital(loc_2(stateid(illinois)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('illinois', 'stateid(illinois)')",1
324,what is the capital of indiana,answer(capital(loc_2(stateid(indiana)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('indiana', 'stateid(indiana)')",1
325,what is the capital of iowa,answer(capital(loc_2(stateid(iowa)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('iowa', 'stateid(iowa)')",1
326,what is the capital of maine,answer(capital(loc_2(stateid(maine)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('maine', 'stateid(maine)')",1
327,what is the capital of maryland,answer(capital(loc_2(stateid(maryland)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('maryland', 'stateid(maryland)')",1
328,what is the capital of massachusetts,answer(capital(loc_2(stateid(massachusetts)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('massachusetts', 'stateid(massachusetts)')",1
329,what is the capital of michigan,answer(capital(loc_2(stateid(michigan)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('michigan', 'stateid(michigan)')",1
330,what is the capital of new hampshire,answer(capital(loc_2(stateid(new hampshire)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('new', 'stateid(new hampshire)'), ('hampshire', 'ε')",1
331,what is the capital of new jersey,answer(capital(loc_2(stateid(new jersey)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('new', 'stateid(new jersey)'), ('jersey', 'ε')",1
332,what is the capital of new york,answer(capital(loc_2(stateid(new york)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('new', 'stateid(new york)'), ('york', 'ε')",1
333,what is the capital of north dakota,answer(capital(loc_2(stateid(north dakota)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('north', 'stateid(north dakota)'), ('dakota', 'ε')",1
334,what is the capital of ohio,answer(capital(loc_2(stateid(ohio)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('ohio', 'stateid(ohio)')",1
335,what is the capital of pennsylvania,answer(capital(loc_2(stateid(pennsylvania)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('pennsylvania', 'stateid(pennsylvania)')",1
336,what is the capital of states that have cities named durham,"answer(capital(loc_2(state(loc_1(city(cityid(durham, _)))))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('states', 'state'), ('that', 'ε'), ('have', 'loc_1'), ('cities', 'city'), ('named', 'ε'), ('durham', 'cityid(durham, _)')",1
337,what is the capital of texas,answer(capital(loc_2(stateid(texas)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('texas', 'stateid(texas)')",1
338,what is the capital of the alabama state,answer(capital(loc_2(stateid(alabama)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('alabama', 'stateid(alabama)'), ('state', 'ε')",1
339,what is the capital of the florida state,answer(capital(loc_2(stateid(florida)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('florida', 'stateid(florida)'), ('state', 'ε')",1
340,what is the capital of the largest state,answer(capital(loc_2(largest(state(all))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state(all)')",1
341,what is the capital of the smallest state,answer(capital(loc_2(smallest(state(all))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state(all)')",1
342,what is the capital of the state texas,answer(capital(loc_2(stateid(texas)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'ε'), ('texas', 'stateid(texas)')",1
343,what is the capital of the state that borders the most states,answer(capital(loc_2(most(state(next_to_2(state(all))))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('the', 'ε'), ('most', 'most'), ('states', 'state(all)')",0
344,what is the capital of the state that borders the state that borders texas,answer(capital(loc_2(state(next_to_2(state(next_to_2(stateid(texas)))))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('the', 'ε'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('texas', 'stateid(texas)')",1
345,what is the capital of the state with the highest elevation,answer(capital(loc_2(state(loc_1(highest(place(all))))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place(all)')",1
346,what is the capital of the state with the highest point,answer(capital(loc_2(state(loc_1(highest(place(all))))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place(all)')",1
347,what is the capital of the state with the largest population,answer(capital(loc_2(largest_one(population_1(state(all)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'population_1')",0
348,what is the capital of the state with the largest population density,answer(capital(loc_2(largest_one(density_1(state(all)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'ε'), ('density', 'density_1')",0
349,what is the capital of the state with the longest river,answer(capital(loc_2(state(loc_1(longest(river(all))))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('longest', 'longest'), ('river', 'river(all)')",1
350,what is the capital of the state with the most inhabitants,answer(capital(loc_2(largest_one(population_1(state(all)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('most', 'largest_one'), ('inhabitants', 'population_1')",0
351,what is the capital of utah,answer(capital(loc_2(stateid(utah)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('utah', 'stateid(utah)')",1
352,what is the capital of vermont,answer(capital(loc_2(stateid(vermont)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('vermont', 'stateid(vermont)')",1
353,what is the capital of washington,answer(capital(loc_2(stateid(washington)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('washington', 'stateid(washington)')",1
354,what is the city in texas with the largest population,answer(largest_one(population_1(city(loc_2(stateid(texas)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('city', 'city'), ('in', 'loc_2'), ('texas', 'stateid(texas)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'population_1')",0
355,what is the city with the smallest population,answer(smallest_one(population_1(city(all)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('city', 'city(all)'), ('with', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('population', 'population_1')",0
356,what is the combined area of all fifty states,answer(sum(area_1(state(all)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('combined', 'sum'), ('area', 'area_1'), ('of', 'ε'), ('all', 'ε'), ('fifty', 'ε'), ('states', 'state(all)')",1
357,what is the combined population of all fifty states,answer(sum(population_1(state(all)))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('combined', 'sum'), ('population', 'population_1'), ('of', 'ε'), ('all', 'ε'), ('fifty', 'ε'), ('states', 'state(all)')",1
358,what is the density of texas,answer(density_1(stateid(texas))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('density', 'density_1'), ('of', 'ε'), ('texas', 'stateid(texas)')",1
359,what is the density of the new york,answer(density_1(stateid(new york))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('density', 'density_1'), ('of', 'ε'), ('the', 'ε'), ('new', 'stateid(new york)'), ('york', 'ε')",1
360,what is the elevation of death valley,answer(elevation_1(placeid(death valley))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('elevation', 'elevation_1'), ('of', 'ε'), ('death', 'placeid(death valley)'), ('valley', 'ε')",1
361,what is the elevation of the highest point in the usa,answer(elevation_1(highest(place(loc_2(countryid(usa)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('elevation', 'elevation_1'), ('of', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')",1
362,what is the height of mount mckinley,answer(elevation_1(placeid(mount mckinley))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('height', 'elevation_1'), ('of', 'ε'), ('mount', 'placeid(mount mckinley)'), ('mckinley', 'ε')",1
363,what is the height of the highest mountain in texas,answer(elevation_1(highest(mountain(loc_2(stateid(texas)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('height', 'elevation_1'), ('of', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('mountain', 'mountain'), ('in', 'loc_2'), ('texas', 'stateid(texas)')",1
364,what is the height of the highest point in the usa,answer(elevation_1(highest(place(loc_2(countryid(usa)))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('height', 'elevation_1'), ('of', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')",1
365,what is the high point of wyoming,answer(high_point_1(stateid(wyoming))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('high', 'high_point_1'), ('point', 'ε'), ('of', 'ε'), ('wyoming', 'stateid(wyoming)')",1
366,what is the highest elevation in new mexico,answer(highest(place(loc_2(stateid(new mexico))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place'), ('in', 'loc_2'), ('new', 'stateid(new mexico)'), ('mexico', 'ε')",1
367,what is the highest elevation in south carolina,answer(highest(place(loc_2(stateid(south carolina))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place'), ('in', 'loc_2'), ('south', 'stateid(south carolina)'), ('carolina', 'ε')",1
368,what is the highest elevation in texas,answer(highest(place(loc_2(stateid(texas))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place'), ('in', 'loc_2'), ('texas', 'stateid(texas)')",1
369,what is the highest elevation in the united states,answer(highest(place(loc_2(countryid(usa))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('united', 'countryid(usa)'), ('states', 'ε')",1
370,what is the highest mountain in alaska,answer(highest(mountain(loc_2(stateid(alaska))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('mountain', 'mountain'), ('in', 'loc_2'), ('alaska', 'stateid(alaska)')",1
371,what is the highest mountain in texas,answer(highest(mountain(loc_2(stateid(texas))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('mountain', 'mountain'), ('in', 'loc_2'), ('texas', 'stateid(texas)')",1
372,what is the highest mountain in the us,answer(highest(mountain(loc_2(countryid(usa))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('mountain', 'mountain'), ('in', 'loc_2'), ('the', 'ε'), ('us', 'countryid(usa)')",1
373,what is the highest mountain in us,answer(highest(mountain(loc_2(countryid(usa))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('mountain', 'mountain'), ('in', 'loc_2'), ('us', 'countryid(usa)')",1
374,what is the highest point in colorado,answer(highest(place(loc_2(stateid(colorado))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('colorado', 'stateid(colorado)')",1
375,what is the highest point in delaware,answer(highest(place(loc_2(stateid(delaware))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('delaware', 'stateid(delaware)')",1
376,what is the highest point in each state whose lowest point is sea level,answer(highest(place(loc_2(state(loc_1(place(elevation_2(0)))))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('each', 'ε'), ('state', 'state'), ('whose', 'loc_1'), ('lowest', 'elevation_2'), ('point', 'place'), ('is', 'ε'), ('sea', '0'), ('level', 'ε')",0
377,what is the highest point in florida,answer(highest(place(loc_2(stateid(florida))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('florida', 'stateid(florida)')",1
378,what is the highest point in iowa,answer(highest(place(loc_2(stateid(iowa))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('iowa', 'stateid(iowa)')",1
379,what is the highest point in kansas,answer(highest(place(loc_2(stateid(kansas))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('kansas', 'stateid(kansas)')",1
380,what is the highest point in maine,answer(highest(place(loc_2(stateid(maine))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('maine', 'stateid(maine)')",1
381,what is the highest point in montana,answer(highest(place(loc_2(stateid(montana))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('montana', 'stateid(montana)')",1
382,what is the highest point in nevada in meters,answer(highest(place(loc_2(stateid(nevada))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('nevada', 'stateid(nevada)'), ('in', 'ε'), ('meters', 'ε')",1
383,what is the highest point in new mexico,answer(highest(place(loc_2(stateid(new mexico))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('new', 'stateid(new mexico)'), ('mexico', 'ε')",1
384,what is the highest point in ohio,answer(highest(place(loc_2(stateid(ohio))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('ohio', 'stateid(ohio)')",1
385,what is the highest point in rhode island,answer(highest(place(loc_2(stateid(rhode island))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('rhode', 'stateid(rhode island)'), ('island', 'ε')",1
386,what is the highest point in states bordering georgia,answer(highest(place(loc_2(state(next_to_2(stateid(georgia))))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('states', 'state'), ('bordering', 'next_to_2'), ('georgia', 'stateid(georgia)')",1
387,what is the highest point in texas,answer(highest(place(loc_2(stateid(texas))))),"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('texas', 'stateid(texas)')",1
