,ID,NL,MR,MONOTONIC,ALIGNMENT
299,299,quale è la popolazione media per chilometro quadrato in us,answer(density_1(countryid(usa))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'ε'), ('media', 'density_1'), ('per', 'ε'), ('chilometro', 'ε'), ('quadrato', 'ε'), ('in', 'ε'), ('us', 'countryid(usa)')"
300,300,quale è la più grande città americana in uno stato con un fiume,answer(largest(city(loc_2(state(loc_1(river(all))))))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest'), ('città', 'city'), ('americana', 'ε'), ('in', 'loc_2'), ('uno', 'ε'), ('stato', 'state'), ('con', 'loc_1'), ('un', 'ε'), ('fiume', 'river(all)')"
301,301,quale è la più grande capitale in usa,answer(largest(capital(city(loc_2(countryid(usa)))))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest'), ('capitale', 'capital'), ('ε', 'city'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
302,302,quale è la città più grande in state_name,answer(largest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
303,303,quale è la città più grande in state_name,answer(largest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
304,304,quale è la città più grande in state_name,answer(largest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
305,305,quale è la città più grande in state_name,answer(largest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
306,306,quale è la città più grande in state_name,answer(largest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
307,307,quale è la città più grande in state_name,answer(largest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
308,308,quale è la città più grande in state_name,answer(largest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
309,309,quale è la città più grande nello stato più piccolo,answer(largest(city(loc_2(smallest(state(all)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('nello', 'loc_2'), ('stato', 'state(all)'), ('più', 'ε'), ('piccolo', 'smallest')"
310,310,quale è la città più grande in usa,answer(largest(city(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
311,311,quale è la città più grande in usa,answer(largest(city(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
312,312,quale è la città più grande in usa,answer(largest(city(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
313,313,quale è la città più grande in state_name,answer(largest(city(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
314,314,quale è il fiume più grande in state_name,answer(longest(river(loc_2(stateid(state_name))))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('grande', 'longest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
315,315,quale è lo stato più grande,answer(largest(state(all))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state(all)'), ('più', 'ε'), ('grande', 'largest')"
316,316,quale è lo stato più grande in usa continentale,answer(largest(state(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('usa', 'countryid(usa)'), ('continentale', 'ε')"
317,317,quale è lo stato più grande in usa,answer(largest(state(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
318,318,quale è la capitale dello stato più grande in usa,answer(capital(city(loc_2(largest(state(loc_2(countryid(usa)))))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('ε', 'city'), ('dello', 'loc_2'), ('stato', 'state'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
319,319,quale è la capitale della state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('della', 'loc_2'), ('state_name', 'stateid(state_name)')"
320,320,quale è la capitale del state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('state_name', 'stateid(state_name)')"
321,321,quale è la capitale della state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('della', 'loc_2'), ('state_name', 'stateid(state_name)')"
322,322,quale è la capitale delle state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('delle', 'loc_2'), ('state_name', 'stateid(state_name)')"
323,323,quale è la capitale dell state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dell', 'loc_2'), ('state_name', 'stateid(state_name)')"
324,324,quale è la capitale dell state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dell', 'loc_2'), ('state_name', 'stateid(state_name)')"
325,325,quale è la capitale dell state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dell', 'loc_2'), ('state_name', 'stateid(state_name)')"
326,326,quale è la capitale del state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('state_name', 'stateid(state_name)')"
327,327,quale è la capitale del state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('state_name', 'stateid(state_name)')"
328,328,quale è la capitale del state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('state_name', 'stateid(state_name)')"
329,329,quale è la capitale del state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('state_name', 'stateid(state_name)')"
330,330,quale è la capitale del state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
331,331,quale è la capitale del state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
332,332,quale è la capitale di state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('di', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
333,333,quale è la capitale del state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
334,334,quale è la capitale dell state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dell', 'loc_2'), ('state_name', 'stateid(state_name)')"
335,335,quale è la capitale della state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('della', 'loc_2'), ('state_name', 'stateid(state_name)')"
336,336,quale è la capitale degli stati che hanno città chiamate city_name,"answer(capital(loc_2(state(loc_1(city(cityid(city_name, _)))))))",1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('degli', 'loc_2'), ('stati', 'state'), ('che', 'ε'), ('hanno', 'loc_1'), ('città', 'city'), ('chiamate', 'ε'), ('city_name', 'cityid(city_name, _)')"
337,337,quale è la capitale del state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('state_name', 'stateid(state_name)')"
338,338,quale è la capitale dello stato dell state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'ε'), ('dell', 'ε'), ('state_name', 'stateid(state_name)')"
339,339,quale è la capitale dello stato della state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'ε'), ('della', 'ε'), ('state_name', 'stateid(state_name)')"
340,340,quale è la capitale dello stato più grande,answer(capital(loc_2(largest(state(all))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state(all)'), ('più', 'ε'), ('grande', 'largest')"
341,341,quale è la capitale dello stato più piccolo,answer(capital(loc_2(smallest(state(all))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state(all)'), ('più', 'ε'), ('piccolo', 'smallest')"
342,342,quale è la capitale dello stato del state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'ε'), ('del', 'ε'), ('state_name', 'stateid(state_name)')"
343,343,quale è la capitale dello stato che confina con più stati,answer(capital(loc_2(most(state(next_to_2(state(all))))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('più', 'most'), ('stati', 'state(all)')"
344,344,quale è la capitale dello stato che confina con lo stato che confina con il state_name,answer(capital(loc_2(state(next_to_2(state(next_to_2(stateid(state_name)))))))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
345,345,quale è la capitale dello stato con la più alta elevazione,answer(capital(loc_2(state(loc_1(highest(place(all))))))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state'), ('con', 'loc_1'), ('la', 'ε'), ('più', 'ε'), ('alta', 'highest'), ('elevazione', 'place(all)')"
346,346,quale è la capitale dello stato con il picco più alto,answer(capital(loc_2(state(loc_1(highest(place(all))))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state'), ('con', 'loc_1'), ('il', 'ε'), ('picco', 'place(all)'), ('più', 'ε'), ('alto', 'highest')"
347,347,quale è la capitale dello stato con la più grande popolazione,answer(capital(loc_2(largest_one(population_1(state(all)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('popolazione', 'population_1')"
348,348,quale è la capitale dello stato con la più grande densità di popolazione,answer(capital(loc_2(largest_one(density_1(state(all)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')"
349,349,quale è la capitale dello stato con il fiume più lungo,answer(capital(loc_2(state(loc_1(longest(river(all))))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state'), ('con', 'loc_1'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('lungo', 'longest')"
350,350,quale è la capitale dello stato con più abitanti,answer(capital(loc_2(largest_one(population_1(state(all)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('stato', 'state(all)'), ('con', 'ε'), ('più', 'largest_one'), ('abitanti', 'population_1')"
351,351,quale è la capitale dello state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('dello', 'loc_2'), ('state_name', 'stateid(state_name)')"
352,352,quale è la capitale del state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('del', 'loc_2'), ('state_name', 'stateid(state_name)')"
353,353,quale è la capitale di state_name,answer(capital(loc_2(stateid(state_name)))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('capitale', 'capital'), ('di', 'loc_2'), ('state_name', 'stateid(state_name)')"
354,354,quale è la città in state_name con la popolazione più grande,answer(largest_one(population_1(city(loc_2(stateid(state_name)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)'), ('con', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('più', 'ε'), ('grande', 'largest_one')"
355,355,quale è la città con la più piccola popolazione,answer(smallest_one(population_1(city(all)))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city(all)'), ('con', 'ε'), ('la', 'ε'), ('più', 'ε'), ('piccola', 'smallest_one'), ('popolazione', 'population_1')"
356,356,quale è la area combinata di tutti i cinquanta stati,answer(sum(area_1(state(all)))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('area', 'area_1'), ('combinata', 'sum'), ('di', 'ε'), ('tutti', 'ε'), ('i', 'ε'), ('cinquanta', 'ε'), ('stati', 'state(all)')"
357,357,quale è la popolazione combinata di tutti i cinquanta stati,answer(sum(population_1(state(all)))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('combinata', 'sum'), ('di', 'ε'), ('tutti', 'ε'), ('i', 'ε'), ('cinquanta', 'ε'), ('stati', 'state(all)')"
358,358,quale è la densità di popolazione del state_name,answer(density_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε'), ('del', 'ε'), ('state_name', 'stateid(state_name)')"
359,359,quale è la densità di popolazione di state_name,answer(density_1(stateid(state_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε'), ('di', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
360,360,quale è la elevazione della place_name,answer(elevation_1(placeid(place_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('elevazione', 'elevation_1'), ('della', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
361,361,quale è la elevazione del picco più alto in usa,answer(elevation_1(highest(place(loc_2(countryid(usa)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('elevazione', 'elevation_1'), ('del', 'ε'), ('picco', 'place'), ('più', 'ε'), ('alto', 'highest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
362,362,quale è la altezza del place_name,answer(elevation_1(placeid(place_name))),1,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('altezza', 'elevation_1'), ('del', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
363,363,quale è la altezza della montagna più alta in state_name,answer(elevation_1(highest(mountain(loc_2(stateid(state_name)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('altezza', 'elevation_1'), ('della', 'ε'), ('montagna', 'mountain'), ('più', 'ε'), ('alta', 'highest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
364,364,quale è la altezza del picco più alto in usa,answer(elevation_1(highest(place(loc_2(countryid(usa)))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('altezza', 'elevation_1'), ('del', 'ε'), ('picco', 'place'), ('più', 'ε'), ('alto', 'highest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
