,ID,NL,MR,MONOTONIC,ALIGNMENT
346,346,what is the capital of the state with the highest point,answer(capital(loc_2(state(loc_1(highest(place(all))))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place(all)')"
347,347,what is the capital of the state with the largest population,answer(capital(loc_2(largest_one(population_1(state(all)))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'population_1')"
348,348,what is the capital of the state with the largest population density,answer(capital(loc_2(largest_one(density_1(state(all)))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'ε'), ('density', 'density_1')"
349,349,what is the capital of the state with the longest river,answer(capital(loc_2(state(loc_1(longest(river(all))))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('longest', 'longest'), ('river', 'river(all)')"
350,350,what is the capital of the state with the most inhabitants,answer(capital(loc_2(largest_one(population_1(state(all)))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('most', 'largest_one'), ('inhabitants', 'population_1')"
351,351,what is the capital of state_name,answer(capital(loc_2(stateid(state_name)))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('state_name', 'stateid(state_name)')"
352,352,what is the capital of state_name,answer(capital(loc_2(stateid(state_name)))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('state_name', 'stateid(state_name)')"
353,353,what is the capital of state_name,answer(capital(loc_2(stateid(state_name)))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_2'), ('state_name', 'stateid(state_name)')"
354,354,what is the city in state_name with the largest population,answer(largest_one(population_1(city(loc_2(stateid(state_name)))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('city', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'population_1')"
355,355,what is the city with the smallest population,answer(smallest_one(population_1(city(all)))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('city', 'city(all)'), ('with', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('population', 'population_1')"
356,356,what is the combined area of all fifty states,answer(sum(area_1(state(all)))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('combined', 'sum'), ('area', 'area_1'), ('of', 'ε'), ('all', 'ε'), ('fifty', 'ε'), ('states', 'state(all)')"
357,357,what is the combined population of all fifty states,answer(sum(population_1(state(all)))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('combined', 'sum'), ('population', 'population_1'), ('of', 'ε'), ('all', 'ε'), ('fifty', 'ε'), ('states', 'state(all)')"
358,358,what is the density of state_name,answer(density_1(stateid(state_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('density', 'density_1'), ('of', 'ε'), ('state_name', 'stateid(state_name)')"
359,359,what is the density of the state_name,answer(density_1(stateid(state_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('density', 'density_1'), ('of', 'ε'), ('the', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
360,360,what is the elevation of place_name,answer(elevation_1(placeid(place_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('elevation', 'elevation_1'), ('of', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
361,361,what is the elevation of the highest point in the usa,answer(elevation_1(highest(place(loc_2(countryid(usa)))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('elevation', 'elevation_1'), ('of', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
362,362,what is the height of place_name,answer(elevation_1(placeid(place_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('height', 'elevation_1'), ('of', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
363,363,what is the height of the highest mountain in state_name,answer(elevation_1(highest(mountain(loc_2(stateid(state_name)))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('height', 'elevation_1'), ('of', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('mountainain', 'mountain'), ('state_name', 'stateid(state_name)')"
364,364,what is the height of the highest point in the usa,answer(elevation_1(highest(place(loc_2(countryid(usa)))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('height', 'elevation_1'), ('of', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
365,365,what is the high point of state_name,answer(high_point_1(stateid(state_name))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('high', 'high_point_1'), ('point', 'ε'), ('of', 'ε'), ('state_name', 'stateid(state_name)')"
366,366,what is the highest elevation in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place'), ('in', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
367,367,what is the highest elevation in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place'), ('in', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
368,368,what is the highest elevation in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
369,369,what is the highest elevation in the united states,answer(highest(place(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('united', 'countryid(usa)'), ('states', 'ε')"
370,370,what is the highest mountain in state_name,answer(highest(mountain(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('mountainain', 'mountain'), ('state_name', 'stateid(state_name)')"
371,371,what is the highest mountain in state_name,answer(highest(mountain(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('mountainain', 'mountain'), ('state_name', 'stateid(state_name)')"
372,372,what is the highest mountain in the us,answer(highest(mountain(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('mountainain', 'mountain'), ('the', 'ε'), ('us', 'countryid(usa)')"
373,373,what is the highest mountain in us,answer(highest(mountain(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('mountainain', 'mountain'), ('us', 'countryid(usa)')"
374,374,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
375,375,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
376,376,what is the highest point in each state whose lowest point is sea level,answer(highest(place(loc_2(state(loc_1(place(elevation_2(0)))))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('in', 'loc_2'), ('each', 'ε'), ('state', 'state'), ('whose', 'loc_1'), ('loelevation_2', 'elevation_2'), ('point', 'place'), ('is', 'ε'), ('sea', '0'), ('level', 'ε')"
377,377,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
378,378,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
379,379,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
380,380,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
381,381,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
382,382,what is the highest point in state_name in meters,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)'), ('in', 'ε'), ('meters', 'ε')"
383,383,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
384,384,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
385,385,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
386,386,what is the highest point in states bordering state_name,answer(highest(place(loc_2(state(next_to_2(stateid(state_name))))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('states', 'state'), ('bordering', 'next_to_2'), ('state_name', 'stateid(state_name)')"
387,387,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
388,388,what is the highest point in the country,answer(highest(place(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('country', 'countryid(usa)')"
389,389,what is the highest point in the smallest state,answer(highest(place(loc_2(smallest(state(all)))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('smallest', 'smallest'), ('state', 'state(all)')"
390,390,what is the highest point in the state with capital city_name,"answer(highest(place(loc_2(state(loc_1(capital(cityid(city_name, _))))))))",1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('capital', 'capital'), ('city_name', 'cityid(city_name, _)')"
391,391,what is the highest point in the state with capital city_name,"answer(highest(place(loc_2(state(loc_1(capital(cityid(city_name, _))))))))",1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('capital', 'capital'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
392,392,what is the highest point in the state with the capital city_name,"answer(highest(place(loc_2(state(loc_1(capital(cityid(city_name, _))))))))",1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('capital', 'capital'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
393,393,what is the highest point in the state with the most rivers,answer(highest(place(loc_2(most(state(traverse_1(river(all)))))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('ε', 'traverse_1'), ('the', 'ε'), ('state', 'state'), ('with', 'ε'), ('the', 'ε'), ('most', 'most'), ('rivers', 'river(all)')"
394,394,what is the highest point in the state with the smallest population,answer(highest(place(loc_2(smallest_one(population_1(state(all))))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('population', 'population_1')"
395,395,what is the highest point in the states bordering state_name,answer(highest(place(loc_2(state(next_to_2(stateid(state_name))))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('states', 'state'), ('bordering', 'next_to_2'), ('state_name', 'stateid(state_name)')"
396,396,what is the highest point in the united states,answer(highest(place(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('united', 'countryid(usa)'), ('states', 'ε')"
397,397,what is the highest point in the us,answer(highest(place(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('us', 'countryid(usa)')"
398,398,what is the highest point in the usa,answer(highest(place(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
399,399,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
400,400,what is the highest point in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
401,401,what is the highest point of the state with the largest area,answer(highest(place(loc_2(largest_one(area_1(state(all))))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('area', 'area_1')"
402,402,what is the highest point of the state with the smallest population density,answer(highest(place(loc_2(smallest_one(density_1(state(all))))))),0,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('population', 'ε'), ('density', 'density_1')"
403,403,what is the highest point of the usa,answer(highest(place(loc_2(countryid(usa))))),1,"('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('of', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
